A0_1;C9_0;ccaa_etapa;pernoc_etapa
20230800001186;01;09;21
20230800001190;01;14;8
20230800001191;01;09;10
20230800001198;01;16;1
20230800001198;02;07;1
20230800001201;01;02;1
20230800001202;01;06;20
20230800001208;01;07;1
20230800001209;01;10;7
20230800001209;02;13;1
20230800001213;01;16;2
20230800001213;02;10;7
20230800001213;03;10;2
20230800001213;04;10;8
20230800001216;01;06;12
20230800001221;01;11;32
20230800001225;01;05;7
20230800001226;01;05;14
20230800001227;01;05;7
20230800001228;01;05;7
20230800001229;01;05;7
20230800001230;01;05;7
20230800001231;01;05;7
20230800001232;01;05;6
20230800001233;01;05;10
20230800001234;01;05;7
20230800001235;01;05;7
20230800001236;01;05;10
20230800001237;01;05;10
20230800001238;01;05;12
20230800001239;01;05;7
20230800001240;01;05;6
20230800001305;01;05;13
20230800001306;01;05;7
20230800001307;01;05;7
20230800001308;01;05;7
20230800001309;01;05;7
20230800001310;01;05;7
20230800001311;01;05;10
20230800001312;01;05;7
20230800001313;01;05;7
20230800001314;01;05;7
20230800001314;02;05;7
20230800001315;01;05;7
20230800001316;01;05;7
20230800001317;01;05;6
20230800001318;01;05;7
20230800001319;01;05;7
20230800001320;01;05;18
20230800001321;01;05;7
20230800001322;01;05;6
20230800001323;01;05;3
20230800001325;01;05;9
20230800001326;01;05;10
20230800001327;01;05;10
20230800001328;01;05;8
20230800001374;01;05;7
20230800001375;01;05;7
20230800001376;01;05;13
20230800001378;01;05;7
20230800001379;01;05;10
20230800001380;01;05;7
20230800001383;01;05;4
20230800001385;01;04;5
20230800001387;01;04;7
20230800001388;01;04;12
20230800001389;01;04;4
20230800001391;01;04;9
20230800001393;01;04;14
20230800001395;01;04;7
20230800001397;01;04;7
20230800001399;01;04;9
20230800001401;01;04;5
20230800001402;01;04;4
20230800001404;01;04;3
20230800001436;01;04;3
20230800001439;01;04;7
20230800001463;01;04;3
20230800001464;01;04;9
20230800001468;01;04;8
20230800001469;01;04;7
20230800001491;01;04;4
20230800001492;01;04;8
20230800001493;01;04;10
20230800001494;01;04;5
20230800001530;01;04;7
20230800001531;01;04;7
20230800001532;01;04;10
20230800001533;01;04;7
20230800001549;01;04;2
20230800001550;01;04;10
20230800001551;01;04;7
20230800001552;01;04;4
20230800001612;01;04;10
20230800001613;01;04;7
20230800001614;01;04;3
20230800001615;01;04;4
20230800001616;01;04;21
20230800001617;01;04;9
20230800001618;01;04;11
20230800001619;01;04;11
20230800001620;01;09;3
20230800001620;02;04;3
20230800001620;03;04;2
20230800001621;01;04;5
20230800001622;01;04;5
20230800001623;01;04;3
20230800001624;01;04;22
20230800001625;01;04;4
20230800001626;01;04;3
20230800001627;01;04;3
20230800001659;01;04;9
20230800001660;01;04;10
20230800001661;01;04;7
20230800001662;01;04;6
20230800001663;01;04;4
20230800001664;01;04;7
20230800001665;01;04;4
20230800001666;01;04;7
