mm_aaaa;A0;A0_1;A0_7;A1;pais;ccaa;A13;aloja;motivo;A16;gastototal;factoregatur
122024;2;20241200029730;2;2;14;13;1;1;1;6;1271.4002151;2307.039839
122024;2;20241200029733;2;2;03;13;14;3;1;6;1070.7596643;449.59596126
122024;2;20241200029786;2;2;14;13;3;1;1;6;1840.038542;1375.6038151
122024;2;20241200029789;2;2;09;13;3;1;1;6;1155.8616686;709.1716052
122024;2;20241200029790;2;2;14;13;30;1;1;6;6710.9972442;3.1977913698
122024;2;20241200029791;2;2;09;13;120;2;3;6;9955.1702626;905.55188887
122024;2;20241200029794;2;2;07;13;1;1;1;6;396.31785283;590.63437219
122024;2;20241200029796;2;2;13;13;5;3;1;6;1667.568459;1145.9330193
122024;2;20241200029798;2;2;09;13;2;3;2;6;438.99259477;404.28351345
122024;2;20241200029799;2;2;03;13;4;1;1;6;1084.2018564;262.46396109
122024;2;20241200029800;2;2;03;06;120;2;3;6;5435.0992597;744.41975892
122024;2;20241200029801;2;2;15;13;4;3;3;6;2219.9954799;515.1396869
122024;2;20241200029802;2;2;05;13;3;1;1;6;689.06608849;476.18324409
122024;2;20241200029805;2;2;05;12;86;2;2;6;5393.9215539;2178.8198837
122024;2;20241200029848;8;1;03;09;3;3;1;6;247.06346637;1732.4230345
122024;2;20241200029859;8;1;07;07;2;1;1;6;313.5646901;3445.7674625
122024;2;20241200029956;8;3;03;01;3;1;1;6;664.61255968;83.208557229
122024;2;20241200029957;8;3;05;14;1;1;1;6;480.06197084;171.58932005
122024;2;20241200029961;8;3;06;01;1;1;1;6;688.51547916;251.09181392
122024;2;20241200029963;8;3;02;01;3;1;1;6;732.76826384;251.88096432
122024;2;20241200029965;8;3;03;01;15;2;1;6;1238.7227548;13.13442746
122024;2;20241200029983;8;3;03;10;1;3;3;6;352.43896535;13.550796983
122024;2;20241200029984;8;3;03;10;1;3;3;6;324.77830061;6.7753984913
122024;2;20241200029985;8;3;03;10;1;3;3;6;400.66508705;6.7753984913
122024;2;20241200029986;8;3;03;10;2;1;1;6;418.48460544;66.361757459
122024;2;20241200029988;8;3;03;10;1;1;1;6;495.32489218;34.176633229
122024;2;20241200029989;8;3;03;09;1;1;3;6;436.42389247;25.697384837
122024;2;20241200029993;8;3;03;02;1;1;3;6;379.83584736;32.590077198
122024;2;20241200029995;8;3;03;09;1;1;3;6;324.09504003;25.697384837
122024;2;20241200029999;8;3;03;10;1;1;3;6;495.32489218;18.208095845
122024;2;20241200030000;8;3;03;10;1;1;1;6;495.32489218;34.176633229
122024;2;20241200030003;8;3;03;10;1;3;1;6;400.66508705;12.717436858
122024;2;20241200030004;8;3;03;09;1;1;3;6;420.0856918;12.848632479
122024;2;20241200030007;8;3;03;02;1;3;3;6;362.82055079;14.120524552
122024;2;20241200030008;8;3;03;10;1;3;3;6;400.66508705;6.7753984913
122024;2;20241200030013;2;1;03;09;2;1;1;6;390.74927231;3080.699323
122024;2;20241200030015;2;1;03;09;2;1;1;6;486.70601152;3080.7136947
122024;2;20241200030017;2;1;03;10;15;3;3;6;466.96132638;1508.7589139
122024;2;20241200030025;2;4;06;01;3;1;1;6;963.23287716;34.674138789
